Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Month,DayOfWeek
761-49-0439,b,mandalay,member,female,electronic accessories,0.022,0.778,0.097,0.097,2019-01-19,10:17,ewallet,0.097,0.0,0.097,0.767,January,Saturday
490-95-0021,b,mandalay,member,female,food and beverages,0.257,1.0,0.359,0.359,2019-01-08,14:25,ewallet,0.359,0.0,0.359,0.333,January,Tuesday
115-38-7388,c,naypyitaw,member,female,fashion accessories,0.001,0.778,0.08,0.08,2019-03-30,12:51,credit card,0.08,0.0,0.08,0.917,March,Saturday
311-13-6971,b,mandalay,member,male,sports and travel,0.244,1.0,0.346,0.346,2019-02-20,15:18,credit card,0.346,0.0,0.346,0.983,February,Wednesday
291-55-6563,a,yangon,member,female,home and lifestyle,0.271,0.556,0.219,0.219,2019-03-30,12:45,ewallet,0.219,0.0,0.219,0.583,March,Saturday
548-48-3156,a,yangon,member,female,food and beverages,0.815,0.111,0.175,0.175,2019-03-19,13:37,cash,0.175,0.0,0.175,0.6,March,Tuesday
460-93-5834,a,yangon,normal,male,sports and travel,0.395,0.667,0.345,0.345,2019-01-13,10:03,cash,0.345,0.0,0.345,0.167,January,Sunday
325-89-4209,a,yangon,member,male,food and beverages,0.866,0.0,0.087,0.087,2019-02-05,19:42,ewallet,0.087,0.0,0.087,0.45,February,Tuesday
884-80-6021,a,yangon,member,female,electronic accessories,0.705,1.0,0.808,0.808,2019-03-23,13:14,ewallet,0.808,0.0,0.808,0.917,March,Saturday
137-74-8729,c,naypyitaw,normal,female,fashion accessories,0.023,0.778,0.097,0.097,2019-03-13,12:47,ewallet,0.097,0.0,0.097,0.467,March,Wednesday
880-46-5796,a,yangon,member,male,sports and travel,0.744,1.0,0.847,0.847,2019-03-17,19:53,ewallet,0.847,0.0,0.847,0.267,March,Sunday
389-70-2397,c,naypyitaw,normal,female,health and beauty,0.819,0.444,0.455,0.455,2019-02-21,10:26,cash,0.455,0.0,0.455,0.533,February,Thursday
114-35-5271,b,mandalay,normal,female,electronic accessories,0.532,0.778,0.506,0.506,2019-02-07,15:06,cash,0.506,0.0,0.506,0.683,February,Thursday
607-76-6216,c,naypyitaw,member,female,fashion accessories,0.917,0.444,0.505,0.505,2019-03-02,16:35,credit card,0.505,0.0,0.505,0.767,March,Saturday
715-20-1673,b,mandalay,normal,male,electronic accessories,0.204,0.444,0.147,0.147,2019-03-06,20:57,cash,0.147,0.0,0.147,0.9,March,Wednesday
811-35-1094,b,mandalay,member,male,electronic accessories,0.449,0.556,0.326,0.326,2019-02-06,15:16,credit card,0.326,0.0,0.326,0.817,February,Wednesday
699-88-1972,b,mandalay,normal,male,health and beauty,0.991,0.778,0.874,0.874,2019-01-28,17:47,credit card,0.874,0.0,0.874,0.033,January,Monday
781-84-8059,c,naypyitaw,normal,male,fashion accessories,0.564,0.667,0.463,0.463,2019-01-18,16:23,ewallet,0.463,0.0,0.463,0.167,January,Friday
409-49-6995,c,naypyitaw,member,female,food and beverages,0.414,0.556,0.305,0.305,2019-02-05,10:17,cash,0.305,0.0,0.305,0.8,February,Tuesday
725-54-0677,c,naypyitaw,member,male,health and beauty,0.84,0.667,0.657,0.657,2019-03-02,13:50,cash,0.657,0.0,0.657,0.217,March,Saturday
146-09-5432,a,yangon,member,male,food and beverages,0.278,0.889,0.34,0.34,2019-02-09,19:17,ewallet,0.34,0.0,0.34,0.1,February,Saturday
377-79-7592,c,naypyitaw,member,female,electronic accessories,0.387,0.889,0.439,0.439,2019-01-14,14:00,credit card,0.439,0.0,0.439,0.583,January,Monday
509-10-0516,b,mandalay,normal,male,home and lifestyle,0.399,0.333,0.194,0.194,2019-02-09,12:02,ewallet,0.194,0.0,0.194,0.183,February,Saturday
595-94-9924,a,yangon,member,female,health and beauty,0.196,0.444,0.143,0.143,2019-03-26,20:21,credit card,0.143,0.0,0.143,0.033,March,Tuesday
865-41-9075,a,yangon,normal,male,food and beverages,0.016,0.667,0.079,0.079,2019-01-28,17:35,cash,0.079,0.0,0.079,0.683,January,Monday
545-07-8534,c,naypyitaw,normal,female,health and beauty,0.537,0.111,0.119,0.119,2019-02-14,12:42,ewallet,0.119,0.0,0.119,0.333,February,Thursday
118-62-1812,c,naypyitaw,member,female,home and lifestyle,0.76,0.333,0.338,0.338,2019-03-24,17:56,cash,0.338,0.0,0.338,0.65,March,Sunday
450-42-3339,c,naypyitaw,normal,male,health and beauty,0.829,1.0,0.933,0.933,2019-02-09,18:58,credit card,0.933,0.0,0.933,0.8,February,Saturday
851-98-3555,b,mandalay,normal,female,health and beauty,0.81,0.444,0.451,0.451,2019-03-24,14:08,credit card,0.451,0.0,0.451,0.433,March,Sunday
186-71-5196,a,yangon,member,female,food and beverages,0.773,0.111,0.166,0.166,2019-03-27,16:30,ewallet,0.166,0.0,0.166,0.367,March,Wednesday
624-01-8356,b,mandalay,normal,female,home and lifestyle,0.433,1.0,0.535,0.535,2019-01-27,10:44,credit card,0.535,0.0,0.535,0.033,January,Sunday
313-66-9943,b,mandalay,member,female,food and beverages,0.212,0.222,0.086,0.086,2019-03-27,20:29,credit card,0.086,0.0,0.086,0.55,March,Wednesday
151-27-8496,c,naypyitaw,normal,female,electronic accessories,0.512,0.333,0.239,0.239,2019-01-19,11:43,ewallet,0.239,0.0,0.239,0.767,January,Saturday
453-33-6436,a,yangon,normal,female,home and lifestyle,0.924,0.778,0.82,0.82,2019-02-07,10:09,cash,0.82,0.0,0.82,0.467,February,Thursday
522-57-8364,a,yangon,member,male,fashion accessories,0.459,0.778,0.447,0.447,2019-01-31,10:00,ewallet,0.447,0.0,0.447,0.6,January,Thursday
459-45-2396,a,yangon,member,female,food and beverages,0.996,0.222,0.322,0.322,2019-02-25,18:45,cash,0.322,0.0,0.322,0.3,February,Monday
717-96-4189,c,naypyitaw,normal,female,electronic accessories,0.283,0.556,0.226,0.226,2019-02-02,12:40,cash,0.226,0.0,0.226,0.017,February,Saturday
722-13-2115,c,naypyitaw,member,male,sports and travel,0.365,0.0,0.036,0.036,2019-03-14,15:36,credit card,0.036,0.0,0.036,0.883,March,Thursday
749-81-8133,a,yangon,normal,female,fashion accessories,0.941,0.333,0.411,0.411,2019-03-11,12:04,cash,0.411,0.0,0.411,0.467,March,Monday
777-67-2495,b,mandalay,normal,male,home and lifestyle,0.655,0.222,0.219,0.219,2019-02-22,11:26,ewallet,0.219,0.0,0.219,0.783,February,Friday
636-98-3364,b,mandalay,member,female,electronic accessories,0.18,0.222,0.077,0.077,2019-03-02,12:36,ewallet,0.077,0.0,0.077,0.383,March,Saturday
246-55-6923,c,naypyitaw,member,female,home and lifestyle,0.286,0.889,0.348,0.348,2019-03-10,15:06,credit card,0.348,0.0,0.348,0.183,March,Sunday
181-82-6255,b,mandalay,normal,female,home and lifestyle,0.07,0.556,0.098,0.098,2019-02-08,10:58,cash,0.098,0.0,0.098,0.5,February,Friday
838-02-1821,c,naypyitaw,member,female,home and lifestyle,0.029,0.111,0.017,0.017,2019-02-22,12:10,credit card,0.017,0.0,0.017,0.2,February,Friday
887-42-0517,c,naypyitaw,normal,female,sports and travel,0.813,0.667,0.638,0.638,2019-01-10,10:31,credit card,0.638,0.0,0.638,0.433,January,Thursday
457-12-0244,c,naypyitaw,member,female,sports and travel,0.28,0.556,0.224,0.224,2019-03-14,13:49,ewallet,0.224,0.0,0.224,0.417,March,Thursday
226-34-0034,b,mandalay,normal,female,electronic accessories,0.041,0.333,0.05,0.05,2019-01-10,11:10,ewallet,0.05,0.0,0.05,0.833,January,Thursday
321-49-7382,b,mandalay,member,male,sports and travel,0.87,0.0,0.087,0.087,2019-02-15,17:38,credit card,0.087,0.0,0.087,0.2,February,Friday
397-25-8725,a,yangon,member,female,health and beauty,0.329,0.889,0.386,0.386,2019-01-13,17:54,credit card,0.386,0.0,0.386,0.467,January,Sunday
431-66-2305,b,mandalay,normal,female,electronic accessories,0.87,0.889,0.875,0.875,2019-02-15,20:51,credit card,0.875,0.0,0.875,0.6,February,Friday
825-94-5922,b,mandalay,normal,male,sports and travel,0.169,0.111,0.045,0.045,2019-03-02,19:26,ewallet,0.045,0.0,0.045,0.533,March,Saturday
641-62-7288,b,mandalay,normal,male,home and lifestyle,1.0,0.556,0.658,0.658,2019-03-24,13:33,ewallet,0.658,0.0,0.658,0.517,March,Sunday
756-93-1854,c,naypyitaw,member,female,fashion accessories,0.815,0.111,0.175,0.175,2019-02-02,14:05,credit card,0.175,0.0,0.175,0.917,February,Saturday
243-55-8457,a,yangon,normal,female,food and beverages,0.716,1.0,0.819,0.819,2019-02-27,11:40,ewallet,0.819,0.0,0.819,0.183,February,Wednesday
458-10-8612,c,naypyitaw,normal,male,health and beauty,0.601,0.667,0.489,0.489,2019-01-20,12:27,ewallet,0.489,0.0,0.489,0.6,January,Sunday
501-61-1753,b,mandalay,normal,female,home and lifestyle,0.59,0.556,0.411,0.411,2019-01-03,20:24,ewallet,0.411,0.0,0.411,0.967,January,Thursday
235-06-8510,c,naypyitaw,member,male,home and lifestyle,0.842,0.222,0.276,0.276,2019-01-24,20:59,ewallet,0.276,0.0,0.276,0.183,January,Thursday
433-08-7822,c,naypyitaw,normal,female,health and beauty,0.766,0.667,0.605,0.605,2019-01-05,19:48,ewallet,0.605,0.0,0.605,0.583,January,Saturday
361-85-2571,a,yangon,normal,female,sports and travel,0.883,0.444,0.488,0.488,2019-03-30,10:18,cash,0.488,0.0,0.488,0.567,March,Saturday
131-70-8179,a,yangon,member,female,health and beauty,0.912,0.222,0.297,0.297,2019-02-17,16:27,cash,0.297,0.0,0.297,0.033,February,Sunday
500-02-2261,c,naypyitaw,normal,female,food and beverages,0.525,0.556,0.372,0.372,2019-03-21,17:04,ewallet,0.372,0.0,0.372,0.317,March,Thursday
720-72-2436,a,yangon,normal,male,food and beverages,0.628,0.333,0.286,0.286,2019-03-02,18:14,ewallet,0.286,0.0,0.286,0.483,March,Saturday
702-83-5291,c,naypyitaw,member,male,fashion accessories,0.998,0.889,0.991,0.991,2019-03-27,10:43,cash,0.991,0.0,0.991,0.433,March,Wednesday
809-69-9497,a,yangon,normal,female,home and lifestyle,0.396,1.0,0.498,0.498,2019-01-19,19:30,ewallet,0.498,0.0,0.498,0.283,January,Saturday
449-16-6770,a,yangon,normal,male,health and beauty,0.453,0.444,0.272,0.272,2019-02-19,14:53,credit card,0.272,0.0,0.272,0.217,February,Tuesday
333-23-2632,a,yangon,member,male,health and beauty,0.0,0.667,0.067,0.067,2019-03-28,20:14,cash,0.067,0.0,0.067,0.033,March,Thursday
489-82-1237,a,yangon,normal,female,electronic accessories,0.932,0.667,0.722,0.722,2019-01-05,11:51,credit card,0.722,0.0,0.722,0.55,January,Saturday
859-97-6048,c,naypyitaw,member,male,electronic accessories,0.825,0.111,0.177,0.177,2019-03-26,14:13,credit card,0.177,0.0,0.177,0.217,March,Tuesday
676-10-2200,b,mandalay,member,male,fashion accessories,0.486,0.0,0.049,0.049,2019-02-03,20:13,ewallet,0.049,0.0,0.049,0.117,February,Sunday
373-88-1424,c,naypyitaw,member,male,home and lifestyle,0.286,0.444,0.188,0.188,2019-02-06,18:44,ewallet,0.188,0.0,0.188,0.65,February,Wednesday
365-16-4334,b,mandalay,normal,female,food and beverages,0.182,0.778,0.225,0.225,2019-02-24,14:26,ewallet,0.225,0.0,0.225,0.817,February,Sunday
503-21-4385,b,mandalay,member,male,health and beauty,0.332,0.222,0.122,0.122,2019-02-21,12:40,ewallet,0.122,0.0,0.122,0.883,February,Thursday
305-89-2768,b,mandalay,member,female,home and lifestyle,0.132,0.222,0.062,0.062,2019-01-09,18:43,ewallet,0.062,0.0,0.062,0.117,January,Wednesday
574-80-1489,b,mandalay,member,female,food and beverages,0.587,0.333,0.269,0.269,2019-02-25,13:22,ewallet,0.269,0.0,0.269,0.783,February,Monday
784-08-0310,c,naypyitaw,member,female,food and beverages,0.122,0.333,0.083,0.083,2019-01-13,13:58,cash,0.083,0.0,0.083,0.6,January,Sunday
200-40-6154,b,mandalay,member,male,home and lifestyle,0.621,0.556,0.43,0.43,2019-02-09,11:45,cash,0.43,0.0,0.43,0.283,February,Saturday
846-10-0341,a,yangon,normal,female,fashion accessories,0.361,0.667,0.321,0.321,2019-01-06,11:51,cash,0.321,0.0,0.321,0.467,January,Sunday
577-34-7579,c,naypyitaw,member,male,food and beverages,0.45,0.889,0.496,0.496,2019-01-10,17:16,cash,0.496,0.0,0.496,0.233,January,Thursday
430-02-3888,b,mandalay,normal,male,electronic accessories,0.4,0.556,0.297,0.297,2019-02-07,15:55,cash,0.297,0.0,0.297,0.517,February,Thursday
867-47-1948,c,naypyitaw,normal,female,home and lifestyle,0.064,1.0,0.165,0.165,2019-01-09,12:07,cash,0.165,0.0,0.165,0.633,January,Wednesday
384-59-6655,a,yangon,member,female,food and beverages,0.986,0.889,0.979,0.979,2019-02-19,15:07,cash,0.979,0.0,0.979,0.733,February,Tuesday
256-58-3609,c,naypyitaw,member,male,fashion accessories,0.911,0.0,0.091,0.091,2019-03-18,15:29,cash,0.091,0.0,0.091,0.967,March,Monday
324-92-3863,a,yangon,member,male,electronic accessories,0.12,0.111,0.035,0.035,2019-02-05,18:45,cash,0.035,0.0,0.035,0.967,February,Tuesday
593-08-5916,a,yangon,normal,female,fashion accessories,0.06,0.0,0.006,0.006,2019-03-19,15:23,credit card,0.006,0.0,0.006,0.567,March,Tuesday
364-34-2972,c,naypyitaw,member,male,electronic accessories,0.965,0.222,0.313,0.313,2019-03-30,20:37,cash,0.313,0.0,0.313,0.45,March,Saturday
794-42-3736,b,mandalay,normal,male,food and beverages,0.259,0.111,0.063,0.063,2019-01-26,14:41,credit card,0.063,0.0,0.063,0.4,January,Saturday
172-42-8274,b,mandalay,normal,female,electronic accessories,0.314,0.111,0.074,0.074,2019-03-02,18:18,credit card,0.074,0.0,0.074,0.3,March,Saturday
558-60-5016,a,yangon,normal,female,home and lifestyle,0.258,0.889,0.323,0.323,2019-03-04,15:27,ewallet,0.323,0.0,0.323,0.533,March,Monday
195-06-0432,a,yangon,member,male,home and lifestyle,0.789,0.222,0.26,0.26,2019-01-13,12:55,credit card,0.26,0.0,0.26,0.883,January,Sunday
605-03-2706,a,yangon,normal,female,health and beauty,0.064,0.222,0.042,0.042,2019-03-25,18:02,cash,0.042,0.0,0.042,0.917,March,Monday
214-30-2776,b,mandalay,member,female,electronic accessories,0.272,0.444,0.181,0.181,2019-03-11,19:44,credit card,0.181,0.0,0.181,0.833,March,Monday
746-04-1077,b,mandalay,member,female,food and beverages,0.829,1.0,0.933,0.933,2019-01-01,11:36,credit card,0.933,0.0,0.933,0.833,January,Tuesday
448-34-8700,b,mandalay,member,male,home and lifestyle,0.299,0.667,0.277,0.277,2019-02-10,13:51,ewallet,0.277,0.0,0.277,0.45,February,Sunday
452-04-8808,b,mandalay,normal,male,electronic accessories,0.857,0.667,0.669,0.669,2019-01-26,15:17,cash,0.669,0.0,0.669,0.25,January,Saturday
531-56-4728,a,yangon,normal,male,home and lifestyle,0.779,0.222,0.257,0.257,2019-02-11,15:29,cash,0.257,0.0,0.257,0.233,February,Monday
744-82-9138,c,naypyitaw,normal,male,fashion accessories,0.846,0.111,0.181,0.181,2019-02-07,17:59,cash,0.181,0.0,0.181,0.7,February,Thursday
883-69-1285,b,mandalay,member,male,fashion accessories,0.443,0.111,0.1,0.1,2019-03-06,11:55,credit card,0.1,0.0,0.1,0.5,March,Wednesday
221-25-5073,a,yangon,normal,female,food and beverages,0.719,0.333,0.322,0.322,2019-03-04,10:39,cash,0.322,0.0,0.322,0.75,March,Monday
518-71-6847,b,mandalay,member,male,food and beverages,0.184,0.556,0.167,0.167,2019-02-26,15:10,ewallet,0.167,0.0,0.167,0.15,February,Tuesday
156-20-0370,b,mandalay,normal,female,electronic accessories,0.171,0.0,0.017,0.017,2019-03-10,18:10,credit card,0.017,0.0,0.017,0.183,March,Sunday
151-33-7434,b,mandalay,normal,female,food and beverages,0.642,0.0,0.064,0.064,2019-02-04,20:43,credit card,0.064,0.0,0.064,0.417,February,Monday
728-47-9078,c,naypyitaw,member,male,food and beverages,0.551,0.333,0.255,0.255,2019-01-19,12:46,cash,0.255,0.0,0.255,0.967,January,Saturday
809-46-1866,a,yangon,normal,male,health and beauty,0.535,0.333,0.248,0.248,2019-01-23,17:44,cash,0.248,0.0,0.248,0.733,January,Wednesday
139-32-4183,a,yangon,member,female,sports and travel,0.972,0.889,0.967,0.967,2019-03-14,14:19,ewallet,0.967,0.0,0.967,0.567,March,Thursday
148-41-7930,c,naypyitaw,normal,male,health and beauty,1.0,0.667,0.769,0.769,2019-01-23,10:33,cash,0.769,0.0,0.769,0.35,January,Wednesday
189-40-5216,c,naypyitaw,normal,male,electronic accessories,0.96,0.667,0.741,0.741,2019-01-09,11:40,cash,0.741,0.0,0.741,0.333,January,Wednesday
374-38-5555,b,mandalay,normal,female,fashion accessories,0.597,0.444,0.344,0.344,2019-02-07,19:30,ewallet,0.344,0.0,0.344,0.75,February,Thursday
764-44-8999,b,mandalay,normal,female,health and beauty,0.052,0.111,0.022,0.022,2019-02-18,14:42,ewallet,0.022,0.0,0.022,0.05,February,Monday
552-44-5977,b,mandalay,member,male,health and beauty,0.578,0.778,0.542,0.542,2019-01-03,19:08,credit card,0.542,0.0,0.542,0.367,January,Thursday
267-62-7380,c,naypyitaw,member,male,electronic accessories,0.804,1.0,0.907,0.907,2019-03-29,19:12,ewallet,0.907,0.0,0.907,0.05,March,Friday
430-53-4718,b,mandalay,member,male,health and beauty,0.726,0.778,0.661,0.661,2019-01-28,15:46,credit card,0.661,0.0,0.661,0.733,January,Monday
886-18-2897,a,yangon,normal,female,food and beverages,0.517,0.444,0.304,0.304,2019-03-22,19:06,credit card,0.304,0.0,0.304,0.083,March,Friday
602-16-6955,b,mandalay,normal,female,sports and travel,0.74,1.0,0.843,0.843,2019-01-24,18:10,ewallet,0.843,0.0,0.843,0.333,January,Thursday
745-74-0715,a,yangon,normal,male,electronic accessories,0.533,0.111,0.118,0.118,2019-03-10,20:46,ewallet,0.118,0.0,0.118,0.8,March,Sunday
690-01-6631,b,mandalay,normal,male,fashion accessories,0.082,1.0,0.184,0.184,2019-02-22,18:35,ewallet,0.184,0.0,0.184,0.433,February,Friday
652-49-6720,c,naypyitaw,member,female,electronic accessories,0.566,0.0,0.057,0.057,2019-02-18,11:40,ewallet,0.057,0.0,0.057,0.317,February,Monday
233-67-5758,c,naypyitaw,normal,male,health and beauty,0.337,0.0,0.034,0.034,2019-01-29,13:46,ewallet,0.034,0.0,0.034,0.367,January,Tuesday
727-02-1313,a,yangon,member,male,food and beverages,0.242,0.0,0.024,0.024,2019-02-09,13:22,cash,0.024,0.0,0.024,0.617,February,Saturday
347-56-2442,a,yangon,normal,male,home and lifestyle,0.62,0.0,0.062,0.062,2019-02-22,15:33,cash,0.062,0.0,0.062,0.017,February,Friday
849-09-3807,a,yangon,member,female,fashion accessories,0.871,0.667,0.679,0.679,2019-02-18,13:28,cash,0.679,0.0,0.679,0.433,February,Monday
